Branch,Option,bt_real,bt_user,bt_sys,BinarySize
ix264-00011-00019,"['--disable-gpl', '--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=444', '--enable-bashcompletion']",39.8095,0.0000,0.0008,2887752
ix264-00011-00004,"['--disable-asm', '--disable-opencl', '--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=444', '--disable-bashcompletion']",7.1685,0.0005,0.0003,2175400
ix264-00011-00010,"['--disable-opencl', '--disable-thread', '--disable-interlaced', '--bit-depth=10', '--chroma-format=422', '--enable-bashcompletion']",17.6003,0.0005,0.0003,1725056
ix264-00011-00015,"['--disable-asm', '--disable-opencl', '--disable-interlaced', '--bit-depth=all', '--chroma-format=444', '--disable-bashcompletion']",6.1469,0.0000,0.0008,2140784
ix264-00011-00017,"['--disable-asm', '--disable-opencl', '--disable-thread', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",3.8060,0.0000,0.0007,1475760
ix264-00011-00018,"['--disable-gpl', '--disable-win32thread', '--disable-interlaced', '--bit-depth=all', '--chroma-format=422', '--enable-bashcompletion']",40.8485,0.0000,0.0008,2845592
ix264-00011-00012,"['--disable-asm', '--disable-opencl', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=400', '--enable-bashcompletion']",4.1889,0.0003,0.0005,1431944
ix264-00011-00009,"['--disable-win32thread', '--bit-depth=8', '--chroma-format=422', '--enable-bashcompletion']",22.8289,0.0005,0.0003,1938976
ix264-00011-00008,"['--disable-asm', '--disable-opencl', '--disable-thread', '--bit-depth=10', '--chroma-format=422', '--disable-bashcompletion']",3.8602,0.0005,0.0004,1488568
ix264-00011-00002,"['--disable-gpl', '--disable-interlaced', '--bit-depth=all', '--chroma-format=420', '--enable-bashcompletion']",38.1098,0.0007,0.0000,2841120
ix264-00011-00007,"['--disable-asm', '--disable-gpl', '--disable-win32thread', '--bit-depth=8', '--chroma-format=all', '--disable-bashcompletion']",5.2455,0.0000,0.0008,1700456
ix264-00011-00020,"['--disable-asm', '--disable-opencl', '--disable-gpl', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=400', '--disable-bashcompletion']",5.2530,0.0000,0.0008,1431944
ix264-00011-00013,"['--disable-asm', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=400', '--enable-bashcompletion']",4.8738,0.0000,0.0010,1529600
ix264-00011-00001,"['--bit-depth=10', '--chroma-format=422', '--disable-bashcompletion']",18.2742,0.0000,0.0009,1763616
ix264-00011-00006,"['--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=444', '--enable-bashcompletion']",23.8647,0.0010,0.0000,1914016
ix264-00011-00003,"['--disable-asm', '--disable-opencl', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=all', '--disable-bashcompletion']",4.4361,0.0000,0.0008,1564256
ix264-00012-00016,"['--disable-thread', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all', '--disable-bashcompletion']",39.9434,0.0000,0.0010,3036872
ix264-00012-00005,"['--disable-win32thread', '--bit-depth=10', '--chroma-format=400', '--enable-bashcompletion']",18.0650,0.0005,0.0003,1730208
ix264-00012-00014,"['--disable-asm', '--disable-opencl', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all', '--disable-bashcompletion']",7.6839,0.0005,0.0003,2343152
ix264-00012-00019,"['--disable-gpl', '--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=444', '--enable-bashcompletion']",39.2083,0.0010,0.0000,2887752
ix264-00012-00004,"['--disable-asm', '--disable-opencl', '--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=444', '--disable-bashcompletion']",7.1116,0.0000,0.0008,2175400
ix264-00012-00010,"['--disable-opencl', '--disable-thread', '--disable-interlaced', '--bit-depth=10', '--chroma-format=422', '--enable-bashcompletion']",17.0625,0.0005,0.0003,1725056
ix264-00012-00015,"['--disable-asm', '--disable-opencl', '--disable-interlaced', '--bit-depth=all', '--chroma-format=444', '--disable-bashcompletion']",6.0254,0.0005,0.0003,2140784
ix264-00012-00017,"['--disable-asm', '--disable-opencl', '--disable-thread', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",3.8043,0.0004,0.0003,1475760
ix264-00012-00018,"['--disable-gpl', '--disable-win32thread', '--disable-interlaced', '--bit-depth=all', '--chroma-format=422', '--enable-bashcompletion']",39.9044,0.0004,0.0006,2845592
ix264-00012-00009,"['--disable-win32thread', '--bit-depth=8', '--chroma-format=422', '--enable-bashcompletion']",22.4713,0.0000,0.0008,1938976
ix264-00012-00008,"['--disable-asm', '--disable-opencl', '--disable-thread', '--bit-depth=10', '--chroma-format=422', '--disable-bashcompletion']",3.7681,0.0000,0.0008,1488568
ix264-00012-00002,"['--disable-gpl', '--disable-interlaced', '--bit-depth=all', '--chroma-format=420', '--enable-bashcompletion']",37.4922,0.0007,0.0000,2841120
ix264-00012-00007,"['--disable-asm', '--disable-gpl', '--disable-win32thread', '--bit-depth=8', '--chroma-format=all', '--disable-bashcompletion']",5.2254,0.0005,0.0003,1700456
ix264-00012-00020,"['--disable-asm', '--disable-opencl', '--disable-gpl', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=400', '--disable-bashcompletion']",4.9909,0.0000,0.0008,1431944
ix264-00012-00013,"['--disable-asm', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=400', '--enable-bashcompletion']",4.9346,0.0005,0.0003,1529600
ix264-00012-00001,"['--bit-depth=10', '--chroma-format=422', '--disable-bashcompletion']",17.3733,0.0000,0.0007,1763616
