Branch,Option,bt_real,bt_user,bt_sys,BinarySize
ix264-00018-00012,"['--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=400', '--disable-bashcompletion']",72.3042,0.0000,0.0010,2825856
ix264-00018-00014,"['--disable-asm', '--disable-gpl', '--disable-thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",20.1087,0.0008,0.0000,1554512
ix264-00018-00005,"['--disable-gpl', '--disable-thread', '--bit-depth=all', '--chroma-format=all', '--disable-bashcompletion']",80.0427,0.0006,0.0003,3094224
ix264-00018-00020,"['--disable-thread', '--bit-depth=10', '--chroma-format=400', '--enable-bashcompletion']",36.5546,0.0009,0.0000,1720304
ix264-00018-00010,"['--disable-asm', '--disable-thread', '--bit-depth=all', '--chroma-format=444', '--disable-bashcompletion']",40.1552,0.0000,0.0009,2278824
ix264-00018-00004,"['--disable-thread', '--disable-win32thread', '--bit-depth=10', '--chroma-format=400', '--enable-bashcompletion']",36.5803,0.0000,0.0010,1720304
ix264-00018-00007,"['--disable-asm', '--disable-gpl', '--disable-interlaced', '--bit-depth=10', '--chroma-format=400', '--disable-bashcompletion']",19.6422,0.0000,0.0008,1440352
ix264-00018-00017,"['--disable-asm', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=444', '--enable-bashcompletion']",36.6523,0.0000,0.0010,2278824
ix264-00018-00008,"['--disable-gpl', '--disable-win32thread', '--bit-depth=10', '--chroma-format=all', '--enable-bashcompletion']",38.3408,0.0006,0.0003,1866608
ix264-00018-00009,"['--bit-depth=8', '--chroma-format=all', '--enable-bashcompletion']",50.5691,0.0000,0.0009,2046072
ix264-00018-00019,"['--disable-win32thread', '--bit-depth=8', '--chroma-format=444', '--enable-bashcompletion']",50.0098,0.0006,0.0004,1942672
ix264-00018-00001,"['--bit-depth=8', '--chroma-format=422', '--disable-bashcompletion']",48.2043,0.0000,0.0010,1938928
ix264-00018-00011,"['--disable-asm', '--disable-gpl', '--bit-depth=all', '--chroma-format=420', '--enable-bashcompletion']",41.8982,0.0000,0.0009,2285496
ix264-00018-00016,"['--bit-depth=all', '--chroma-format=all', '--enable-bashcompletion']",86.8765,0.0000,0.0009,3108808
ix264-00018-00013,"['--disable-gpl', '--disable-thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=400', '--disable-bashcompletion']",44.8219,0.0000,0.0009,1879304
ix264-00018-00003,"['--disable-asm', '--disable-thread', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",23.1000,0.0006,0.0003,1554512
ix264-00018-00002,"['--disable-asm', '--disable-thread', '--disable-win32thread', '--bit-depth=10', '--chroma-format=444', '--enable-bashcompletion']",22.8156,0.0002,0.0011,1488112
ix264-00019-00006,"['--disable-gpl', '--disable-thread', '--bit-depth=all', '--chroma-format=420', '--disable-bashcompletion']",74.9805,0.0009,0.0000,2879792
ix264-00019-00015,"['--disable-asm', '--disable-thread', '--bit-depth=all', '--chroma-format=422', '--enable-bashcompletion']",39.6534,0.0006,0.0004,2271288
ix264-00019-00012,"['--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=400', '--disable-bashcompletion']",72.8263,0.0009,0.0000,2825856
ix264-00019-00014,"['--disable-asm', '--disable-gpl', '--disable-thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",20.0294,0.0001,0.0009,1554512
ix264-00019-00005,"['--disable-gpl', '--disable-thread', '--bit-depth=all', '--chroma-format=all', '--disable-bashcompletion']",76.8584,0.0000,0.0008,3094224
ix264-00019-00020,"['--disable-thread', '--bit-depth=10', '--chroma-format=400', '--enable-bashcompletion']",34.2627,0.0009,0.0000,1720304
ix264-00019-00010,"['--disable-asm', '--disable-thread', '--bit-depth=all', '--chroma-format=444', '--disable-bashcompletion']",37.5389,0.0011,0.0001,2278824
ix264-00019-00004,"['--disable-thread', '--disable-win32thread', '--bit-depth=10', '--chroma-format=400', '--enable-bashcompletion']",33.9171,0.0000,0.0009,1720304
ix264-00019-00007,"['--disable-asm', '--disable-gpl', '--disable-interlaced', '--bit-depth=10', '--chroma-format=400', '--disable-bashcompletion']",19.5574,0.0000,0.0010,1440352
ix264-00019-00017,"['--disable-asm', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=444', '--enable-bashcompletion']",37.2793,0.0010,0.0000,2278824
ix264-00019-00008,"['--disable-gpl', '--disable-win32thread', '--bit-depth=10', '--chroma-format=all', '--enable-bashcompletion']",37.2738,0.0000,0.0009,1866608
ix264-00019-00009,"['--bit-depth=8', '--chroma-format=all', '--enable-bashcompletion']",43.5150,0.0000,0.0009,2046072
ix264-00019-00001,"['--bit-depth=8', '--chroma-format=422', '--disable-bashcompletion']",41.0169,0.0005,0.0003,1938928
ix264-00019-00011,"['--disable-asm', '--disable-gpl', '--bit-depth=all', '--chroma-format=420', '--enable-bashcompletion']",37.4501,0.0000,0.0010,2285496
ix264-00019-00016,"['--bit-depth=all', '--chroma-format=all', '--enable-bashcompletion']",76.4075,0.0000,0.0009,3108808
ix264-00019-00013,"['--disable-gpl', '--disable-thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=400', '--disable-bashcompletion']",39.9900,0.0000,0.0009,1879304
ix264-00019-00018,"['--disable-asm', '--disable-interlaced', '--bit-depth=8', '--chroma-format=400', '--disable-bashcompletion']",20.0076,0.0005,0.0003,1539400
ix264-00019-00003,"['--disable-asm', '--disable-thread', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",19.7140,0.0000,0.0010,1554512
ix264-00019-00002,"['--disable-asm', '--disable-thread', '--disable-win32thread', '--bit-depth=10', '--chroma-format=444', '--enable-bashcompletion']",20.2445,0.0000,0.0009,1488112
ix264-00020-00006,"['--disable-gpl', '--disable-thread', '--bit-depth=all', '--chroma-format=420', '--disable-bashcompletion']",70.9444,0.0006,0.0003,2879792
ix264-00020-00015,"['--disable-asm', '--disable-thread', '--bit-depth=all', '--chroma-format=422', '--enable-bashcompletion']",36.7554,0.0010,0.0000,2271288
ix264-00020-00012,"['--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=400', '--disable-bashcompletion']",70.7605,0.0000,0.0008,2825856
ix264-00020-00014,"['--disable-asm', '--disable-gpl', '--disable-thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",19.9825,0.0000,0.0009,1554512
